instance,rule_ensemble,k,q,horizon,n_schedules,observer,observer_size,raw_boundary_size,incoming_boundary_size,outgoing_boundary_size,exterior_support_size,interior_support_size,n_recurrent_states,boundary_label_classes,boundary_label_entropy_bits,boundary_quotient_size,boundary_quotient_entropy_bits,boundary_nontrivial,boundary_binary_c2_like,boundary_mi_bits,zero_error_code_size,zero_error_exact,signature_classes,singleton_output_fraction,mean_output_set_size,live_site_count,live_site_fraction,effective_edge_count,effective_cycle_rank,observer_vertices,exterior_support,live_sites,effective_edges
0,observer_copy_pair,5,2,2,120,"(0, 1, 3)",3,3,1,2,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[0, 1, 3]","[2, 4]","[2, 4]","[[2, 4]]"
0,observer_copy_pair,5,2,2,120,"(0, 1, 4)",3,3,1,2,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[0, 1, 4]","[2, 3]","[2, 3]","[[2, 3]]"
0,observer_copy_pair,5,2,2,120,"(0, 2, 3)",3,2,1,1,1,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,1,1.0,0,0,"[0, 2, 3]",[4],[4],[]
0,observer_copy_pair,5,2,2,120,"(0, 2, 4)",3,2,1,1,1,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,1,1.0,0,0,"[0, 2, 4]",[3],[3],[]
0,observer_copy_pair,5,2,2,120,"(0, 3, 4)",3,3,1,2,1,3,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,1,1.0,0,0,"[0, 3, 4]",[2],[2],[]
0,observer_copy_pair,5,2,2,120,"(1, 2, 3)",3,3,2,1,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[1, 2, 3]","[0, 4]","[0, 4]","[[0, 4]]"
0,observer_copy_pair,5,2,2,120,"(1, 2, 4)",3,3,2,1,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[1, 2, 4]","[0, 3]","[0, 3]","[[0, 3]]"
0,observer_copy_pair,5,2,2,120,"(1, 3, 4)",3,2,1,1,1,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,1,1.0,0,0,"[1, 3, 4]",[2],[2],[]
0,observer_copy_pair,5,2,2,120,"(2, 3, 4)",3,1,1,0,1,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,1,1.0,0,0,"[2, 3, 4]",[0],[0],[]
0,random_scc,5,2,2,120,"(0, 1, 2, 3, 4)",5,0,0,0,0,0,0,1,0.0,1,0.0,False,False,0.0,1,True,1,0.0,0.0,0,0.0,0,0,"[0, 1, 2, 3, 4]",[],[],[]
0,random_scc,5,2,2,120,"(0, 2)",2,5,3,2,3,2,32,8,3.0,1,-0.0,False,False,0.07718972851497619,1,True,1,0.0,4.0,0,0.0,0,0,"[0, 2]","[1, 3, 4]",[],[]
0,random_scc,5,2,2,120,"(1, 3)",2,5,2,3,3,2,32,8,3.0,1,-0.0,False,False,8.326672684688686e-17,1,True,1,0.0,4.0,0,0.0,0,0,"[1, 3]","[0, 2, 4]",[],[]
0,random_scc,5,2,2,120,"(2, 3)",2,6,3,3,3,2,32,8,3.0,1,-0.0,False,False,0.2624229109478475,1,True,1,0.0,4.0,0,0.0,0,0,"[2, 3]","[0, 1, 4]",[],[]
0,random_scc,5,2,2,120,"(0, 1, 2)",3,5,3,2,2,3,32,4,2.0,1,-0.0,False,False,0.23029793813719476,1,True,1,0.0,8.0,0,0.0,0,0,"[0, 1, 2]","[3, 4]",[],[]
0,random_scc,5,2,2,120,"(0, 1, 3)",3,7,3,4,2,3,32,4,2.0,1,-0.0,False,False,0.035629740048504464,1,True,1,0.0,8.0,0,0.0,0,0,"[0, 1, 3]","[2, 4]",[],[]
0,random_scc,5,2,2,120,"(0, 2, 3)",3,6,3,3,2,3,32,4,2.0,1,-0.0,False,False,0.23110746195263843,1,True,1,0.0,8.0,0,0.0,0,0,"[0, 2, 3]","[1, 4]",[],[]
0,random_scc,5,2,2,120,"(0, 2, 4)",3,5,3,2,2,3,32,4,2.0,1,-0.0,False,False,0.1272575228417876,1,True,1,0.0,8.0,0,0.0,0,0,"[0, 2, 4]","[1, 3]",[],[]
0,random_scc,5,2,2,120,"(1, 2, 3)",3,4,2,2,2,3,32,4,2.0,1,-0.0,False,False,0.06787752103808845,1,True,1,0.0,8.0,0,0.0,0,0,"[1, 2, 3]","[0, 4]",[],[]
0,random_scc,5,2,2,120,"(1, 3, 4)",3,5,2,3,2,3,32,4,2.0,1,-0.0,False,False,2.98904327368899e-31,1,True,1,0.0,8.0,0,0.0,0,0,"[1, 3, 4]","[0, 2]",[],[]
0,random_scc,5,2,2,120,"(2, 3, 4)",3,6,3,3,2,3,32,4,2.0,1,-0.0,False,False,0.2613528594717692,1,True,1,0.0,8.0,0,0.0,0,0,"[2, 3, 4]","[0, 1]",[],[]
0,constant,5,2,2,120,"(0, 1, 2, 3, 4)",5,0,0,0,0,0,0,1,0.0,1,0.0,False,False,0.0,1,True,1,0.0,0.0,0,0.0,0,0,"[0, 1, 2, 3, 4]",[],[],[]
